group	x	y	showSelected1
10	180	124	18
10	180	124	71
10	180	124	271
10	180	124	139
10	180	124	50
10	180	124	219
10	180	124	296
10	180	124	167
10	180	124	51
10	180	124	91
8	130	74	50
8	130	74	99
8	130	74	206
8	130	74	44
8	130	74	53
8	130	74	102
8	130	74	94
8	130	74	60
8	130	74	278
8	130	74	301
8	130	74	334
8	130	74	55
8	130	74	100
8	130	74	113
8	130	74	281
8	130	74	308
8	130	74	302
8	130	74	63
8	130	74	219
8	130	74	13
8	130	74	338
8	130	74	242
8	130	74	289
8	130	74	8
8	130	74	147
8	130	74	49
8	130	74	284
8	130	74	22
8	130	74	295
8	130	74	54
8	130	74	67
8	130	74	108
8	130	74	290
16	230	174	236
16	230	174	30
16	230	174	285
16	230	174	79
16	230	174	155
16	230	174	337
16	230	174	80
16	230	174	207
16	230	174	298
16	230	174	38
16	230	174	10
16	230	174	17
16	230	174	243
16	230	174	18
16	230	174	26
16	230	174	286
16	230	174	239
16	230	174	19
16	230	174	34
16	230	174	120
16	230	174	158
16	230	174	41
22	280	224	10
22	280	224	323
22	280	224	128
22	280	224	70
22	280	224	34
22	280	224	257
22	280	224	166
22	280	224	7
22	280	224	9
5	130	24	113
5	130	24	13
5	130	24	8
5	130	24	289
5	130	24	60
5	130	24	57
5	130	24	242
5	130	24	126
5	130	24	209
5	130	24	54
5	130	24	64
5	130	24	147
5	130	24	295
5	130	24	11
5	130	24	67
5	130	24	25
5	130	24	88
5	130	24	282
5	130	24	184
5	130	24	178
5	130	24	108
5	130	24	211
5	130	24	3
5	130	24	215
5	130	24	66
5	130	24	274
5	130	24	212
5	130	24	119
5	130	24	213
5	130	24	273
5	130	24	314
5	130	24	321
5	130	24	198
5	130	24	96
15	230	124	19
15	230	124	18
15	230	124	26
15	230	124	30
15	230	124	120
15	230	124	270
15	230	124	145
15	230	124	271
15	230	124	167
15	230	124	91
15	230	124	275
15	230	124	12
15	230	124	146
15	230	124	269
15	230	124	95
15	230	124	41
15	230	124	83
15	230	124	183
15	230	124	81
15	230	124	122
21	280	174	34
21	280	174	239
21	280	174	10
21	280	174	257
21	280	174	158
21	280	174	7
21	280	174	166
21	280	174	236
21	280	174	41
21	280	174	9
21	280	174	26
21	280	174	293
21	280	174	192
21	280	174	85
21	280	174	185
21	280	174	83
21	280	174	220
21	280	174	62
13	180	74	63
13	180	74	50
13	180	74	219
13	180	74	334
13	180	74	333
13	180	74	139
13	180	74	338
13	180	74	22
13	180	74	107
13	180	74	295
13	180	74	54
13	180	74	52
13	180	74	71
13	180	74	133
13	180	74	149
13	180	74	51
13	180	74	167
13	180	74	290
13	180	74	306
13	180	74	296
13	180	74	108
13	180	74	90
13	180	74	114
9	180	24	290
9	180	24	108
9	180	24	67
9	180	24	22
9	180	24	295
9	180	24	119
9	180	24	86
9	180	24	11
9	180	24	114
9	180	24	261
9	180	24	107
9	180	24	219
9	180	24	3
9	180	24	96
9	180	24	90
9	180	24	198
9	180	24	307
9	180	24	196
9	180	24	229
9	180	24	129
9	180	24	310
9	180	24	157
9	180	24	156
9	180	24	247
20	280	124	41
20	280	124	26
20	280	124	83
20	280	124	9
20	280	124	12
20	280	124	220
20	280	124	35
20	280	124	81
20	280	124	104
20	280	124	62
20	280	124	148
20	280	124	319
20	280	124	125
20	280	124	75
20	280	124	292
18	230	74	296
18	230	74	167
18	230	74	51
18	230	74	183
18	230	74	52
18	230	74	71
18	230	74	269
18	230	74	149
18	230	74	139
18	230	74	82
18	230	74	1
18	230	74	90
18	230	74	107
18	230	74	12
18	230	74	81
18	230	74	201
18	230	74	122
18	230	74	327
18	230	74	78
18	230	74	112
18	230	74	69
18	230	74	59
18	230	74	42
18	230	74	339
18	230	74	204
18	230	74	142
26	330	174	9
26	330	174	187
26	330	174	328
26	330	174	62
26	330	174	56
26	330	174	74
23	280	74	81
23	280	74	12
23	280	74	104
23	280	74	59
23	280	74	204
23	280	74	265
23	280	74	266
23	280	74	199
23	280	74	325
23	280	74	148
23	280	74	4
23	280	74	132
23	280	74	186
23	280	74	5
23	280	74	138
23	280	74	58
25	330	124	56
25	330	124	9
25	330	124	319
25	330	124	74
25	330	124	125
25	330	124	75
25	330	124	143
25	330	124	160
25	330	124	148
25	330	124	292
25	330	124	237
25	330	124	326
25	330	124	5
25	330	124	138
25	330	124	171
14	230	24	107
14	230	24	312
14	230	24	219
14	230	24	229
14	230	24	170
14	230	24	114
14	230	24	42
14	230	24	139
14	230	24	69
14	230	24	86
14	230	24	175
14	230	24	52
14	230	24	129
14	230	24	339
14	230	24	78
14	230	24	230
14	230	24	262
14	230	24	142
14	230	24	156
14	230	24	245
14	230	24	127
14	230	24	231
14	230	24	98
14	230	24	342
14	230	24	244
14	230	24	202
14	230	24	101
14	230	24	138
14	230	24	246
19	280	24	142
19	280	24	78
19	280	24	12
19	280	24	265
19	280	24	339
19	280	24	325
19	280	24	52
19	280	24	69
19	280	24	280
19	280	24	330
19	280	24	46
19	280	24	4
19	280	24	127
19	280	24	98
19	280	24	202
19	280	24	5
19	280	24	186
19	280	24	101
19	280	24	138
19	280	24	246
19	280	24	317
19	280	24	195
19	280	24	58
19	280	24	311
19	280	24	248
19	280	24	40
19	280	24	225
19	280	24	329
19	280	24	21
19	280	24	39
19	280	24	216
19	280	24	332
19	280	24	165
19	280	24	227
27	330	74	292
27	330	74	148
27	330	74	12
27	330	74	59
27	330	74	75
27	330	74	74
27	330	74	132
27	330	74	4
27	330	74	5
27	330	74	186
27	330	74	267
27	330	74	138
27	330	74	58
27	330	74	200
27	330	74	144
27	330	74	40
27	330	74	276
27	330	74	48
27	330	74	316
27	330	74	77
27	330	74	297
27	330	74	39
27	330	74	65
29	380	124	9
29	380	124	74
29	380	124	5
29	380	124	138
29	380	124	171
29	380	124	136
29	380	124	48
29	380	124	77
29	380	124	169
29	380	124	65
24	330	24	58
24	330	24	195
24	330	24	5
24	330	24	317
24	330	24	40
24	330	24	248
24	330	24	48
24	330	24	276
24	330	24	329
24	330	24	134
24	330	24	77
24	330	24	316
24	330	24	39
24	330	24	21
24	330	24	320
24	330	24	159
24	330	24	165
24	330	24	73
24	330	24	227
24	330	24	61
24	330	24	65
24	330	24	216
24	330	24	226
24	330	24	188
24	330	24	179
24	330	24	335
24	330	24	110
24	330	24	291
24	330	24	140
24	330	24	287
24	330	24	205
24	330	24	331
24	330	24	283
24	330	24	177
24	330	24	189
24	330	24	135
24	330	24	150
24	330	24	118
24	330	24	36
24	330	24	238
30	380	74	200
30	380	74	5
30	380	74	144
30	380	74	171
30	380	74	136
30	380	74	40
30	380	74	48
30	380	74	297
30	380	74	77
30	380	74	39
30	380	74	313
30	380	74	169
30	380	74	65
30	380	74	190
30	380	74	256
30	380	74	27
30	380	74	193
30	380	74	208
30	380	74	161
30	380	74	162
30	380	74	152
30	380	74	232
30	380	74	303
30	380	74	93
30	380	74	130
30	380	74	123
28	380	24	65
28	380	24	27
28	380	24	287
28	380	24	205
28	380	24	135
28	380	24	118
28	380	24	150
28	380	24	218
28	380	24	259
28	380	24	47
28	380	24	61
28	380	24	15
28	380	24	36
28	380	24	123
28	380	24	238
28	380	24	103
28	380	24	324
28	380	24	309
28	380	24	89
28	380	24	254
28	380	24	180
28	380	24	315
28	380	24	105
28	380	24	109
28	380	24	16
32	430	74	162
32	430	74	93
32	430	74	130
32	430	74	65
32	430	74	123
31	430	24	65
31	430	24	123
31	430	24	15
31	430	24	89
31	430	24	28
31	430	24	234
31	430	24	130
31	430	24	93
31	430	24	105
31	430	24	180
31	430	24	33
31	430	24	16
31	430	24	264
31	430	24	2
31	430	24	141
31	430	24	288
31	430	24	137
31	430	24	6
31	430	24	131
31	430	24	116
31	430	24	304
31	430	24	194
31	430	24	23
31	430	24	240
31	430	24	176
31	430	24	223
31	430	24	222
35	480	24	33
35	480	24	2
35	480	24	131
35	480	24	23
35	480	24	194
35	480	24	223
35	480	24	6
35	480	24	222
35	480	24	163
35	480	24	341
35	480	24	340
35	480	24	224
35	480	24	153
35	480	24	228
35	480	24	154
35	480	24	164
35	480	24	277
35	480	24	181
35	480	24	305
